city,location,year,month,quarter,property_category,rate_sqft
Gurgaon,Sector 41,2025,Apr,Q2,Apartment,16435.0
Gurgaon,Sector 41,2025,Feb,Q1,Apartment,17367.333333333332
Gurgaon,Sector 41,2025,Jan,Q1,Apartment,16076.4
Gurgaon,Sector 41,2025,Jan,Q1,Penthouse,19090.0
Gurgaon,Sector 41,2025,Mar,Q1,Apartment,17600.4
Gurgaon,Sector 41 Gurgaon,2025,Mar,Q1,Apartment,21253.666666666668
Gurgaon,Sector 42,2024,Dec,Q4,Apartment,25448.75
Gurgaon,Sector 42,2024,Dec,Q4,Other,25862.0
Gurgaon,Sector 42,2024,Nov,Q4,Apartment,24904.0
Gurgaon,Sector 42,2024,Nov,Q4,Other,25608.0
Gurgaon,Sector 42,2024,Oct,Q4,Apartment,23795.5
Gurgaon,Sector 42,2024,Oct,Q4,Other,25539.333333333332
Gurgaon,Sector 42,2024,Oct,Q4,Penthouse,24711.5
Gurgaon,Sector 42,2024,Sep,Q3,Apartment,23861.6
Gurgaon,Sector 42,2024,Sep,Q3,Penthouse,23750.0
Gurgaon,Sector 42,2025,Apr,Q2,Apartment,25799.81818181818
Gurgaon,Sector 42,2025,Feb,Q1,Apartment,24498.222222222223
Gurgaon,Sector 42,2025,Feb,Q1,Other,25575.0
Gurgaon,Sector 42,2025,Jan,Q1,Apartment,25465.1
Gurgaon,Sector 42,2025,Jan,Q1,Other,25000.0
Gurgaon,Sector 42,2025,Mar,Q1,Apartment,23732.0
Gurgaon,Sector 42 Gurgaon,2024,Oct,Q4,Apartment,25575.0
Gurgaon,Sector 42 Gurgaon,2025,Jan,Q1,Villa,27127.0
Gurgaon,Sector 42 Gurgaon,2025,May,Q2,Apartment,8529.0
Gurgaon,Sector 43,2024,Aug,Q3,Apartment,19117.5
Gurgaon,Sector 43,2024,Dec,Q4,Apartment,13978.25
Gurgaon,Sector 43,2024,Dec,Q4,Other,14781.5
Gurgaon,Sector 43,2024,Nov,Q4,Apartment,14038.954545454546
Gurgaon,Sector 43,2024,Nov,Q4,Other,14924.5
Gurgaon,Sector 43,2024,Oct,Q4,Apartment,13998.2
Gurgaon,Sector 43,2024,Oct,Q4,Other,12540.666666666666
Gurgaon,Sector 43,2024,Sep,Q3,Apartment,15537.666666666666
Gurgaon,Sector 43,2024,Sep,Q3,Other,11666.5
Gurgaon,Sector 43,2025,Apr,Q2,Apartment,15239.65
Gurgaon,Sector 43,2025,Apr,Q2,Other,17228.0
Gurgaon,Sector 43,2025,Feb,Q1,Apartment,14988.888888888889
Gurgaon,Sector 43,2025,Feb,Q1,Other,14413.333333333334
Gurgaon,Sector 43,2025,Jan,Q1,Apartment,15031.08
Gurgaon,Sector 43,2025,Jan,Q1,Other,16964.0
Gurgaon,Sector 43,2025,Mar,Q1,Apartment,14935.944444444445
Gurgaon,Sector 43,2025,Mar,Q1,Other,15301.0
Gurgaon,Sector 43,2025,May,Q2,Apartment,14339.0
Gurgaon,Sector 43 Gurgaon,2024,Aug,Q3,Apartment,15471.0
Gurgaon,Sector 43 Gurgaon,2024,Dec,Q4,Apartment,12734.666666666666
Gurgaon,Sector 43 Gurgaon,2024,Nov,Q4,Apartment,13494.692307692309
Gurgaon,Sector 43 Gurgaon,2024,Nov,Q4,Other,16622.75
Gurgaon,Sector 43 Gurgaon,2024,Oct,Q4,Apartment,14534.444444444445
Gurgaon,Sector 43 Gurgaon,2024,Oct,Q4,Other,13309.0
Gurgaon,Sector 43 Gurgaon,2024,Sep,Q3,Apartment,14224.5
Gurgaon,Sector 43 Gurgaon,2025,Apr,Q2,Apartment,12775.0
Gurgaon,Sector 43 Gurgaon,2025,Apr,Q2,Other,12741.0
Gurgaon,Sector 43 Gurgaon,2025,Feb,Q1,Apartment,13064.875
Gurgaon,Sector 43 Gurgaon,2025,Feb,Q1,Other,16666.0
Gurgaon,Sector 43 Gurgaon,2025,Jan,Q1,Apartment,14522.916666666666
Gurgaon,Sector 43 Gurgaon,2025,Mar,Q1,Apartment,16875.5
Gurgaon,Sector 43 Gurgaon,2025,Mar,Q1,Villa,12702.0
Gurgaon,Sector 43 Gurgaon,2025,May,Q2,Apartment,15123.0
Gurgaon,Sector 45,2024,Dec,Q4,Apartment,13611.0
Gurgaon,Sector 45,2024,Nov,Q4,Apartment,10696.0
Gurgaon,Sector 45,2024,Oct,Q4,Apartment,11964.666666666666
Gurgaon,Sector 45,2025,Apr,Q2,Apartment,9907.285714285714
Gurgaon,Sector 45,2025,Feb,Q1,Apartment,11550.833333333334
Gurgaon,Sector 45,2025,Jan,Q1,Apartment,10939.2
Gurgaon,Sector 45 Gurgaon,2024,Dec,Q4,Apartment,10000.0
Gurgaon,Sector 45 Gurgaon,2024,Nov,Q4,Apartment,12878.0
Gurgaon,Sector 45 Gurgaon,2024,Oct,Q4,Apartment,11455.25
Gurgaon,Sector 45 Gurgaon,2025,Apr,Q2,Apartment,13619.0
Gurgaon,Sector 45 Gurgaon,2025,Jan,Q1,Apartment,9878.5
Gurgaon,Sector 45 Gurgaon,2025,Mar,Q1,Apartment,9000.0
Gurgaon,Sector 45 Gurgaon,2025,May,Q2,Apartment,12564.0
Gurgaon,Sector 46,2024,Nov,Q4,Apartment,16071.0
Gurgaon,Sector 46,2024,Oct,Q4,Apartment,11258.333333333334
Gurgaon,Sector 46,2024,Oct,Q4,Other,16014.0
Gurgaon,Sector 46,2025,Mar,Q1,Other,13625.0
Gurgaon,Sector 46 Gurgaon,2025,Apr,Q2,Apartment,23964.0
Gurgaon,Sector 46 Gurgaon,2025,Mar,Q1,Apartment,22491.5
Gurgaon,Sector 47,2024,Aug,Q3,Apartment,13772.0
Gurgaon,Sector 47,2024,Aug,Q3,Other,16538.0
Gurgaon,Sector 47,2024,Dec,Q4,Apartment,20021.0
Gurgaon,Sector 47,2024,Dec,Q4,Other,14844.0
Gurgaon,Sector 47,2024,Nov,Q4,Apartment,18287.64
Gurgaon,Sector 47,2024,Nov,Q4,Other,14040.42857142857
Gurgaon,Sector 47,2024,Nov,Q4,Penthouse,18965.0
Gurgaon,Sector 47,2024,Oct,Q4,Apartment,16402.90243902439
Gurgaon,Sector 47,2024,Oct,Q4,Other,15628.42857142857
Gurgaon,Sector 47,2024,Oct,Q4,Penthouse,13750.0
Gurgaon,Sector 47,2024,Sep,Q3,Apartment,17631.5
Gurgaon,Sector 47,2025,Apr,Q2,Apartment,16593.233333333334
Gurgaon,Sector 47,2025,Apr,Q2,Other,15580.0
Gurgaon,Sector 47,2025,Apr,Q2,Plot,19333.0
Gurgaon,Sector 47,2025,Feb,Q1,Apartment,16716.6875
Gurgaon,Sector 47,2025,Feb,Q1,Villa,12898.0
Gurgaon,Sector 47,2025,Jan,Q1,Apartment,15477.73076923077
Gurgaon,Sector 47,2025,Jan,Q1,Other,17692.666666666668
Gurgaon,Sector 47,2025,Mar,Q1,Apartment,17004.041666666668
Gurgaon,Sector 47,2025,Mar,Q1,Other,17089.5
Gurgaon,Sector 47,2025,Mar,Q1,Penthouse,13750.0
Gurgaon,Sector 47,2025,May,Q2,Apartment,18134.2
Gurgaon,Sector 47,2025,May,Q2,Other,16538.0
Gurgaon,Sector 47 Gurgaon,2024,Aug,Q3,Other,18181.0
Gurgaon,Sector 47 Gurgaon,2024,Dec,Q4,Apartment,12795.6
Gurgaon,Sector 47 Gurgaon,2024,Nov,Q4,Apartment,10832.133333333333
Gurgaon,Sector 47 Gurgaon,2024,Oct,Q4,Apartment,10882.29411764706
Gurgaon,Sector 47 Gurgaon,2024,Oct,Q4,Other,13681.0
Gurgaon,Sector 47 Gurgaon,2024,Sep,Q3,Apartment,9433.0
Gurgaon,Sector 47 Gurgaon,2024,Sep,Q3,Other,17777.0
Gurgaon,Sector 47 Gurgaon,2025,Apr,Q2,Apartment,12013.538461538461
Gurgaon,Sector 47 Gurgaon,2025,Feb,Q1,Apartment,11555.0
Gurgaon,Sector 47 Gurgaon,2025,Jan,Q1,Apartment,11462.363636363636
Gurgaon,Sector 47 Gurgaon,2025,Mar,Q1,Apartment,12246.714285714286
Gurgaon,Sector 47 Gurgaon,2025,May,Q2,Apartment,12296.0
Gurgaon,Sector 48,2024,Aug,Q3,Apartment,15995.0
Gurgaon,Sector 48,2024,Aug,Q3,Villa,11192.0
Gurgaon,Sector 48,2024,Dec,Q4,Apartment,18781.333333333332
Gurgaon,Sector 48,2024,Dec,Q4,Other,14893.0
Gurgaon,Sector 48,2024,Nov,Q4,Apartment,17100.47524752475
Gurgaon,Sector 48,2024,Nov,Q4,Other,15047.857142857143
Gurgaon,Sector 48,2024,Nov,Q4,Penthouse,12079.5
Gurgaon,Sector 48,2024,Nov,Q4,Plot,23132.0
Gurgaon,Sector 48,2024,Nov,Q4,Studio,27583.0
Gurgaon,Sector 48,2024,Oct,Q4,Apartment,16981.90625
Gurgaon,Sector 48,2024,Oct,Q4,Other,20191.875
Gurgaon,Sector 48,2024,Oct,Q4,Penthouse,21932.0
Gurgaon,Sector 48,2024,Oct,Q4,Studio,22856.5
Gurgaon,Sector 48,2024,Oct,Q4,Villa,16516.0
Gurgaon,Sector 48,2024,Sep,Q3,Apartment,20150.235294117647
Gurgaon,Sector 48,2024,Sep,Q3,Other,14358.0
Gurgaon,Sector 48,2025,Apr,Q2,Apartment,17919.33695652174
Gurgaon,Sector 48,2025,Apr,Q2,Other,18299.846153846152
Gurgaon,Sector 48,2025,Feb,Q1,Apartment,19341.72277227723
Gurgaon,Sector 48,2025,Feb,Q1,Other,20574.5
Gurgaon,Sector 48,2025,Feb,Q1,Penthouse,17248.0
Gurgaon,Sector 48,2025,Feb,Q1,Studio,16864.333333333332
Gurgaon,Sector 48,2025,Feb,Q1,Villa,26582.0
Gurgaon,Sector 48,2025,Jan,Q1,Apartment,17027.532608695652
Gurgaon,Sector 48,2025,Jan,Q1,Other,21889.333333333332
Gurgaon,Sector 48,2025,Jan,Q1,Penthouse,12299.0
Gurgaon,Sector 48,2025,Jan,Q1,Plot,2500.0
Gurgaon,Sector 48,2025,Jan,Q1,Studio,14163.666666666666
Gurgaon,Sector 48,2025,Mar,Q1,Apartment,18957.478260869564
Gurgaon,Sector 48,2025,Mar,Q1,Other,20030.125
Gurgaon,Sector 48,2025,Mar,Q1,Penthouse,11729.0
Gurgaon,Sector 48,2025,May,Q2,Apartment,18265.944444444445
Gurgaon,Sector 48 Gurgaon,2024,Nov,Q4,Apartment,19208.333333333332
Gurgaon,Sector 48 Gurgaon,2024,Nov,Q4,Other,27150.0
Gurgaon,Sector 48 Gurgaon,2025,Apr,Q2,Apartment,20517.333333333332
Gurgaon,Sector 48 Gurgaon,2025,Apr,Q2,Villa,26824.0
Gurgaon,Sector 48 Gurgaon,2025,Feb,Q1,Apartment,22000.0
Gurgaon,Sector 48 Gurgaon,2025,Feb,Q1,Other,4800.0
Gurgaon,Sector 48 Gurgaon,2025,Jan,Q1,Apartment,25828.0
Gurgaon,Sector 48 Gurgaon,2025,Mar,Q1,Apartment,24746.0
Gurgaon,Sector 48 Gurgaon,2025,May,Q2,Penthouse,20500.5
Gurgaon,Sector 49,2024,Aug,Q3,Apartment,19650.0
Gurgaon,Sector 49,2024,Aug,Q3,Other,21163.0
Gurgaon,Sector 49,2024,Dec,Q4,Apartment,17717.074074074073
Gurgaon,Sector 49,2024,Dec,Q4,Other,17823.214285714286
Gurgaon,Sector 49,2024,Jul,Q3,Apartment,23976.0
Gurgaon,Sector 49,2024,Nov,Q4,Apartment,16781.19230769231
Gurgaon,Sector 49,2024,Nov,Q4,Other,17379.2
Gurgaon,Sector 49,2024,Nov,Q4,Penthouse,15595.5
Gurgaon,Sector 49,2024,Oct,Q4,Apartment,16986.747899159665
Gurgaon,Sector 49,2024,Oct,Q4,Other,19350.833333333332
Gurgaon,Sector 49,2024,Sep,Q3,Apartment,18776.090909090908
Gurgaon,Sector 49,2024,Sep,Q3,Other,17941.375
Gurgaon,Sector 49,2024,Sep,Q3,Penthouse,16254.0
Gurgaon,Sector 49,2025,Apr,Q2,Apartment,17503.04761904762
Gurgaon,Sector 49,2025,Apr,Q2,Other,17634.235294117647
Gurgaon,Sector 49,2025,Apr,Q2,Plot,17451.0
Gurgaon,Sector 49,2025,Apr,Q2,Studio,9583.0
Gurgaon,Sector 49,2025,Feb,Q1,Apartment,17090.046728971964
Gurgaon,Sector 49,2025,Feb,Q1,Other,16664.647058823528
Gurgaon,Sector 49,2025,Feb,Q1,Penthouse,17000.0
Gurgaon,Sector 49,2025,Feb,Q1,Villa,15446.75
Gurgaon,Sector 49,2025,Jan,Q1,Apartment,17349.76767676768
Gurgaon,Sector 49,2025,Jan,Q1,Other,18554.0
Gurgaon,Sector 49,2025,Jan,Q1,Penthouse,16315.0
Gurgaon,Sector 49,2025,Jan,Q1,Plot,16343.0
Gurgaon,Sector 49,2025,Mar,Q1,Apartment,16804.31081081081
Gurgaon,Sector 49,2025,Mar,Q1,Other,18187.333333333332
Gurgaon,Sector 49,2025,Mar,Q1,Studio,16137.0
Gurgaon,Sector 49,2025,May,Q2,Apartment,16730.2
Gurgaon,Sector 49 Gurgaon,2024,Dec,Q4,Apartment,12774.5
Gurgaon,Sector 49 Gurgaon,2024,Nov,Q4,Studio,14009.0
Gurgaon,Sector 49 Gurgaon,2024,Oct,Q4,Apartment,17296.5
Gurgaon,Sector 49 Gurgaon,2025,Apr,Q2,Apartment,19199.5
Gurgaon,Sector 49 Gurgaon,2025,Feb,Q1,Apartment,19302.0
Gurgaon,Sector 49 Gurgaon,2025,Jan,Q1,Apartment,14575.0
Gurgaon,Sector 49 Gurgaon,2025,Jan,Q1,Other,19338.0
Gurgaon,Sector 49 Gurgaon,2025,Mar,Q1,Apartment,15459.0
Gurgaon,Sector 5 Gurgaon,2025,Feb,Q1,Apartment,7200.0
Gurgaon,Sector 5 Imt Manesar,2025,Apr,Q2,Apartment,3593.0
Gurgaon,Sector 50,2024,Aug,Q3,Apartment,16833.5
Gurgaon,Sector 50,2024,Aug,Q3,Other,16351.0
Gurgaon,Sector 50,2024,Dec,Q4,Apartment,15706.872727272726
Gurgaon,Sector 50,2024,Dec,Q4,Other,15724.8
Gurgaon,Sector 50,2024,Dec,Q4,Plot,16351.0
Gurgaon,Sector 50,2024,Dec,Q4,Villa,13688.666666666666
Gurgaon,Sector 50,2024,Nov,Q4,Apartment,15606.489795918367
Gurgaon,Sector 50,2024,Nov,Q4,Other,15964.5
Gurgaon,Sector 50,2024,Nov,Q4,Penthouse,17572.0
Gurgaon,Sector 50,2024,Nov,Q4,Plot,15592.0
Gurgaon,Sector 50,2024,Nov,Q4,Villa,14556.0
Gurgaon,Sector 50,2024,Oct,Q4,Apartment,15503.4125
Gurgaon,Sector 50,2024,Oct,Q4,Other,14560.916666666666
Gurgaon,Sector 50,2024,Oct,Q4,Plot,15371.0
Gurgaon,Sector 50,2024,Oct,Q4,Villa,14415.42857142857
Gurgaon,Sector 50,2024,Sep,Q3,Apartment,15600.666666666666
Gurgaon,Sector 50,2024,Sep,Q3,Other,15866.0
Gurgaon,Sector 50,2024,Sep,Q3,Villa,15229.0
Gurgaon,Sector 50,2025,Apr,Q2,Apartment,15976.614173228347
Gurgaon,Sector 50,2025,Apr,Q2,Other,16564.636363636364
Gurgaon,Sector 50,2025,Apr,Q2,Penthouse,15855.333333333334
Gurgaon,Sector 50,2025,Apr,Q2,Plot,14903.0
Gurgaon,Sector 50,2025,Feb,Q1,Apartment,15855.348837209302
Gurgaon,Sector 50,2025,Feb,Q1,Other,15345.384615384615
Gurgaon,Sector 50,2025,Feb,Q1,Penthouse,14250.0
Gurgaon,Sector 50,2025,Feb,Q1,Plot,11188.0
Gurgaon,Sector 50,2025,Jan,Q1,Apartment,15629.145161290322
Gurgaon,Sector 50,2025,Jan,Q1,Other,16681.0
Gurgaon,Sector 50,2025,Jan,Q1,Penthouse,16286.0
Gurgaon,Sector 50,2025,Jan,Q1,Villa,15244.0
Gurgaon,Sector 50,2025,Mar,Q1,Apartment,16170.07142857143
Gurgaon,Sector 50,2025,Mar,Q1,Other,15335.111111111111
Gurgaon,Sector 50,2025,Mar,Q1,Penthouse,15161.0
Gurgaon,Sector 50,2025,Mar,Q1,Villa,11655.0
Gurgaon,Sector 50,2025,May,Q2,Apartment,15943.363636363636
Gurgaon,Sector 50,2025,May,Q2,Other,15972.0
Gurgaon,Sector 50,2025,May,Q2,Penthouse,18488.0
Gurgaon,Sector 50 Gurgaon,2024,Nov,Q4,Apartment,8461.0
Gurgaon,Sector 50 Gurgaon,2024,Nov,Q4,Other,15833.0
Gurgaon,Sector 50 Gurgaon,2024,Oct,Q4,Penthouse,8541.5
Gurgaon,Sector 50 Gurgaon,2025,Feb,Q1,Apartment,18174.0
Gurgaon,Sector 50 Gurgaon,2025,Feb,Q1,Penthouse,13333.0
Gurgaon,Sector 50 Gurgaon,2025,Jan,Q1,Penthouse,13750.0
Gurgaon,Sector 50 Gurgaon,2025,Mar,Q1,Apartment,8461.0
Gurgaon,Sector 50 Gurgaon,2025,Mar,Q1,Penthouse,9270.75
Gurgaon,Sector 51,2024,Dec,Q4,Apartment,9360.333333333334
Gurgaon,Sector 51,2024,Dec,Q4,Other,17741.0
Gurgaon,Sector 51,2024,Nov,Q4,Apartment,10169.166666666666
Gurgaon,Sector 51,2024,Nov,Q4,Other,14564.666666666666
Gurgaon,Sector 51,2024,Oct,Q4,Apartment,10603.7
Gurgaon,Sector 51,2024,Oct,Q4,Penthouse,9450.0
Gurgaon,Sector 51,2024,Oct,Q4,Villa,11071.0
Gurgaon,Sector 51,2024,Sep,Q3,Apartment,5762.0
Gurgaon,Sector 51,2024,Sep,Q3,Plot,19633.0
Gurgaon,Sector 51,2025,Apr,Q2,Apartment,11358.75
Gurgaon,Sector 51,2025,Apr,Q2,Other,13265.0
Gurgaon,Sector 51,2025,Feb,Q1,Apartment,13062.75
Gurgaon,Sector 51,2025,Feb,Q1,Other,16443.0
Gurgaon,Sector 51,2025,Jan,Q1,Apartment,10436.416666666666
Gurgaon,Sector 51,2025,Jan,Q1,Other,17741.5
Gurgaon,Sector 51,2025,Mar,Q1,Apartment,11706.5
Gurgaon,Sector 51,2025,Mar,Q1,Other,16232.666666666666
Gurgaon,Sector 51 Gurgaon,2024,Dec,Q4,Apartment,12914.333333333334
Gurgaon,Sector 51 Gurgaon,2024,Nov,Q4,Apartment,10263.333333333334
Gurgaon,Sector 51 Gurgaon,2024,Oct,Q4,Apartment,10870.333333333334
Gurgaon,Sector 51 Gurgaon,2024,Sep,Q3,Apartment,14400.0
Gurgaon,Sector 51 Gurgaon,2025,Apr,Q2,Apartment,14285.0
Gurgaon,Sector 51 Gurgaon,2025,Feb,Q1,Apartment,11898.214285714286
Gurgaon,Sector 51 Gurgaon,2025,Feb,Q1,Other,11843.0
Gurgaon,Sector 51 Gurgaon,2025,Jan,Q1,Apartment,11257.4
Gurgaon,Sector 51 Gurgaon,2025,Mar,Q1,Apartment,13923.0
Gurgaon,Sector 51 Gurgaon,2025,Mar,Q1,Other,15454.0
Gurgaon,Sector 51 Gurgaon,2025,May,Q2,Apartment,14830.0
Gurgaon,Sector 51 Gurgaon,2025,May,Q2,Other,14693.0
Gurgaon,Sector 52,2024,Aug,Q3,Apartment,9500.0
Gurgaon,Sector 52,2024,Dec,Q4,Apartment,13252.545454545454
Gurgaon,Sector 52,2024,Dec,Q4,Other,17351.5
Gurgaon,Sector 52,2024,Nov,Q4,Apartment,13506.333333333334
Gurgaon,Sector 52,2024,Nov,Q4,Other,17962.333333333332
Gurgaon,Sector 52,2024,Oct,Q4,Apartment,13377.35
Gurgaon,Sector 52,2024,Oct,Q4,Other,15312.5
Gurgaon,Sector 52,2024,Sep,Q3,Apartment,9615.0
Gurgaon,Sector 52,2025,Apr,Q2,Apartment,15263.285714285714
Gurgaon,Sector 52,2025,Apr,Q2,Other,17482.875
Gurgaon,Sector 52,2025,Feb,Q1,Apartment,13785.153846153846
Gurgaon,Sector 52,2025,Feb,Q1,Other,15545.444444444445
Gurgaon,Sector 52,2025,Jan,Q1,Apartment,13363.0
Gurgaon,Sector 52,2025,Jan,Q1,Other,15975.9
Gurgaon,Sector 52,2025,Mar,Q1,Apartment,13367.833333333334
Gurgaon,Sector 52,2025,Mar,Q1,Other,18597.0
Gurgaon,Sector 52 Gurgaon,2024,Dec,Q4,Apartment,10268.0
Gurgaon,Sector 52 Gurgaon,2024,Dec,Q4,Other,13061.0
Gurgaon,Sector 52 Gurgaon,2024,Nov,Q4,Apartment,11224.07142857143
Gurgaon,Sector 52 Gurgaon,2024,Nov,Q4,Other,10655.0
